"","data","nome_aeroporto","tipo_transporte","tipo_voo","pousos_no_mes","decolagens_no_mes","pou_dec_no_mes","embarcado_no_mes","desembarcado_no_mes","emb_desemb_no_mes","carregada_no_mes","descarregada_no_mes","car_descar_no_mes","transito_no_mes"
"17064",2020-04-01,"sbug","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17065",2020-04-01,"sbul","transporte regular","voo doméstico",15,15,30,578,710,1288,0,0,0,0
"17066",2020-04-01,"sbul","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17067",2020-04-01,"sbul","transporte não regular","voo doméstico",217,223,440,394,391,785,0,0,0,0
"17068",2020-04-01,"sbul","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17069",2020-04-01,"sbur","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17070",2020-04-01,"sbur","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17071",2020-04-01,"sbur","transporte não regular","voo doméstico",101,99,200,308,299,607,0,0,0,0
"17072",2020-04-01,"sbur","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17073",2020-02-01,"sbbe","transporte regular","voo doméstico",1005,1005,2010,137523,128580,266103,0,0,0,0
"17074",2020-02-01,"sbbe","transporte regular","voo internacional",56,56,112,5942,5734,11676,0,25,25,0
"17075",2020-02-01,"sbbe","transporte não regular","voo doméstico",349,350,699,528,753,1281,0,0,0,0
"17076",2020-02-01,"sbbe","transporte não regular","voo internacional",5,1,6,0,10,10,0,0,0,0
"17077",2020-02-01,"sbbg","transporte regular","voo doméstico",20,23,43,98,96,194,0,0,0,0
"17078",2020-02-01,"sbbg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17079",2020-02-01,"sbbg","transporte não regular","voo doméstico",16,12,28,46,71,117,0,0,0,0
"17080",2020-02-01,"sbbg","transporte não regular","voo internacional",2,3,5,8,5,13,0,0,0,0
"17081",2020-02-01,"sbbh","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17082",2020-02-01,"sbbh","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17083",2020-02-01,"sbbh","transporte não regular","voo doméstico",1217,1207,2424,6433,6455,12888,0,0,0,0
"17084",2020-02-01,"sbbh","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"17085",2020-02-01,"sbbi","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17086",2020-02-01,"sbbi","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17087",2020-02-01,"sbbi","transporte não regular","voo doméstico",871,854,1725,804,730,1534,0,0,0,0
"17088",2020-02-01,"sbbi","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"17089",2020-02-01,"sbbv","transporte regular","voo doméstico",93,93,186,15420,13256,28676,0,0,0,0
"17090",2020-02-01,"sbbv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17091",2020-02-01,"sbbv","transporte não regular","voo doméstico",214,209,423,329,131,460,0,0,0,0
"17092",2020-02-01,"sbbv","transporte não regular","voo internacional",5,8,13,14,0,14,0,0,0,0
"17093",2020-02-01,"sbcg","transporte regular","voo doméstico",483,481,964,53403,55081,108484,0,0,0,0
"17094",2020-02-01,"sbcg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17095",2020-02-01,"sbcg","transporte não regular","voo doméstico",120,124,244,276,98,374,0,0,0,0
"17096",2020-02-01,"sbcg","transporte não regular","voo internacional",6,4,10,0,0,0,0,0,0,0
"17097",2020-02-01,"sbcj","transporte regular","voo doméstico",51,51,102,5314,4750,10064,0,0,0,0
"17098",2020-02-01,"sbcj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17099",2020-02-01,"sbcj","transporte não regular","voo doméstico",98,99,197,1073,13,1086,0,0,0,0
"17100",2020-02-01,"sbcj","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17101",2020-02-01,"sbcr","transporte regular","voo doméstico",20,20,40,773,1486,2259,0,0,0,0
"17102",2020-02-01,"sbcr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17103",2020-02-01,"sbcr","transporte não regular","voo doméstico",28,28,56,68,65,133,0,0,0,0
"17104",2020-02-01,"sbcr","transporte não regular","voo internacional",2,3,5,5,0,5,0,0,0,0
"17105",2020-02-01,"sbct","transporte regular","voo doméstico",2267,2271,4538,239122,239608,478730,114688,43363,158051,72114
"17106",2020-02-01,"sbct","transporte regular","voo internacional",72,72,144,2843,2548,5391,8508,4594,13102,0
"17107",2020-02-01,"sbct","transporte não regular","voo doméstico",269,265,534,730,1401,2131,0,0,0,0
"17108",2020-02-01,"sbct","transporte não regular","voo internacional",15,19,34,66,44,110,0,0,0,0
"17109",2020-02-01,"sbcz","transporte regular","voo doméstico",29,29,58,2211,1255,3466,0,0,0,0
"17110",2020-02-01,"sbcz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17111",2020-02-01,"sbcz","transporte não regular","voo doméstico",147,145,292,577,651,1228,0,0,0,0
"17112",2020-02-01,"sbcz","transporte não regular","voo internacional",3,2,5,0,0,0,0,0,0,0
"17113",2020-02-01,"sbeg","transporte regular","voo doméstico",1018,1007,2025,118603,117069,235672,0,0,0,0
"17114",2020-02-01,"sbeg","transporte regular","voo internacional",88,95,183,4397,4799,9196,0,0,0,0
"17115",2020-02-01,"sbeg","transporte não regular","voo doméstico",430,430,860,2566,772,3338,0,0,0,0
"17116",2020-02-01,"sbeg","transporte não regular","voo internacional",76,74,150,40,56,96,0,0,0,0
"17117",2020-02-01,"sbfi","transporte regular","voo doméstico",670,671,1341,96050,97067,193117,0,0,0,0
"17118",2020-02-01,"sbfi","transporte regular","voo internacional",49,49,98,1685,2024,3709,0,0,0,0
"17119",2020-02-01,"sbfi","transporte não regular","voo doméstico",117,118,235,262,647,909,0,0,0,0
"17120",2020-02-01,"sbfi","transporte não regular","voo internacional",42,41,83,72,86,158,0,0,0,0
"17121",2020-02-01,"sbgo","transporte regular","voo doméstico",1037,1040,2077,113639,110045,223684,99708,163290,262998,0
"17122",2020-02-01,"sbgo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17123",2020-02-01,"sbgo","transporte não regular","voo doméstico",798,794,1592,2963,2478,5441,0,0,0,0
"17124",2020-02-01,"sbgo","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"17125",2020-02-01,"sbht","transporte regular","voo doméstico",46,46,92,3058,2855,5913,0,0,0,0
"17126",2020-02-01,"sbht","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17127",2020-02-01,"sbht","transporte não regular","voo doméstico",92,91,183,130,195,325,0,0,0,0
"17128",2020-02-01,"sbht","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17129",2020-02-01,"sbiz","transporte regular","voo doméstico",111,111,222,14174,12831,27005,0,0,0,0
"17130",2020-02-01,"sbiz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17131",2020-02-01,"sbiz","transporte não regular","voo doméstico",76,75,151,10,0,10,0,0,0,0
"17132",2020-02-01,"sbiz","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17133",2020-02-01,"sbjc","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17134",2020-02-01,"sbjc","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17135",2020-02-01,"sbjc","transporte não regular","voo doméstico",219,218,437,505,225,730,0,0,0,0
"17136",2020-02-01,"sbjc","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17137",2020-02-01,"sbjr","transporte regular","voo doméstico",45,50,95,118,107,225,0,0,0,0
"17138",2020-02-01,"sbjr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17139",2020-02-01,"sbjr","transporte não regular","voo doméstico",2401,2389,4790,11434,4841,16275,0,0,0,0
"17140",2020-02-01,"sbjr","transporte não regular","voo internacional",1,1,2,1,0,1,0,0,0,0
"17141",2020-02-01,"sbjv","transporte regular","voo doméstico",188,194,382,18751,17630,36381,0,0,0,0
"17142",2020-02-01,"sbjv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17143",2020-02-01,"sbjv","transporte não regular","voo doméstico",64,59,123,58,38,96,0,0,0,0
"17144",2020-02-01,"sbjv","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17145",2020-02-01,"sblo","transporte regular","voo doméstico",342,342,684,31124,34900,66024,0,0,0,0
"17146",2020-02-01,"sblo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17147",2020-02-01,"sblo","transporte não regular","voo doméstico",397,393,790,98,177,275,0,0,0,0
"17148",2020-02-01,"sblo","transporte não regular","voo internacional",6,6,12,0,0,0,0,0,0,0
"17149",2020-02-01,"sbma","transporte regular","voo doméstico",106,105,211,12239,10688,22927,0,0,0,0
"17150",2020-02-01,"sbma","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17151",2020-02-01,"sbma","transporte não regular","voo doméstico",91,93,184,213,244,457,0,0,0,0
"17152",2020-02-01,"sbma","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17153",2020-02-01,"sbmk","transporte regular","voo doméstico",125,125,250,8417,8449,16866,0,0,0,0
"17154",2020-02-01,"sbmk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17155",2020-02-01,"sbmk","transporte não regular","voo doméstico",150,151,301,354,105,459,0,0,0,0
"17156",2020-02-01,"sbmk","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17157",2020-02-01,"sbmq","transporte regular","voo doméstico",170,169,339,25554,24290,49844,0,0,0,0
"17158",2020-02-01,"sbmq","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17159",2020-02-01,"sbmq","transporte não regular","voo doméstico",107,108,215,371,110,481,11230,28763,39993,0
"17160",2020-02-01,"sbmq","transporte não regular","voo internacional",3,3,6,0,0,0,0,0,0,0
"17161",2020-02-01,"sbmt","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17162",2020-02-01,"sbmt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17163",2020-02-01,"sbmt","transporte não regular","voo doméstico",1839,1841,3680,2596,2767,5363,0,0,0,0
"17164",2020-02-01,"sbmt","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17165",2020-02-01,"sbnf","transporte regular","voo doméstico",609,610,1219,73003,67926,140929,0,0,0,0
"17166",2020-02-01,"sbnf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17167",2020-02-01,"sbnf","transporte não regular","voo doméstico",304,314,618,501,1063,1564,0,0,0,0
"17168",2020-02-01,"sbnf","transporte não regular","voo internacional",3,2,5,0,0,0,0,0,0,0
"17169",2020-02-01,"sbpb","transporte regular","voo doméstico",5,5,10,367,563,930,0,0,0,0
"17170",2020-02-01,"sbpb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17171",2020-02-01,"sbpb","transporte não regular","voo doméstico",41,40,81,85,83,168,0,0,0,0
"17172",2020-02-01,"sbpb","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17173",2020-02-01,"sbpj","transporte regular","voo doméstico",175,175,350,19845,18765,38610,0,0,0,0
"17174",2020-02-01,"sbpj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17175",2020-02-01,"sbpj","transporte não regular","voo doméstico",148,149,297,268,151,419,0,0,0,0
"17176",2020-02-01,"sbpj","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17177",2020-02-01,"sbpk","transporte regular","voo doméstico",26,26,52,1335,1410,2745,0,0,0,0
"17178",2020-02-01,"sbpk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17179",2020-02-01,"sbpk","transporte não regular","voo doméstico",30,31,61,104,80,184,0,0,0,0
"17180",2020-02-01,"sbpk","transporte não regular","voo internacional",9,9,18,0,13,13,0,0,0,0
"17181",2020-02-01,"sbpl","transporte regular","voo doméstico",157,157,314,16309,15094,31403,0,0,0,0
"17182",2020-02-01,"sbpl","transporte regular","voo internacional",3,3,6,0,0,0,0,0,0,0
"17183",2020-02-01,"sbpl","transporte não regular","voo doméstico",94,95,189,237,290,527,0,0,0,0
"17184",2020-02-01,"sbpl","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17185",2020-02-01,"sbpp","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17186",2020-02-01,"sbpp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17187",2020-02-01,"sbpp","transporte não regular","voo doméstico",88,89,177,155,174,329,0,0,0,0
"17188",2020-02-01,"sbpp","transporte não regular","voo internacional",6,6,12,12,14,26,0,0,0,0
"17189",2020-02-01,"sbpr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17190",2020-02-01,"sbpr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17191",2020-02-01,"sbpr","transporte não regular","voo doméstico",494,494,988,723,686,1409,0,0,0,0
"17192",2020-02-01,"sbpr","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17193",2020-02-01,"sbpv","transporte regular","voo doméstico",220,218,438,27437,30191,57628,0,0,0,0
"17194",2020-02-01,"sbpv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17195",2020-02-01,"sbpv","transporte não regular","voo doméstico",143,146,289,69,189,258,0,0,0,0
"17196",2020-02-01,"sbpv","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17197",2020-02-01,"sbrb","transporte regular","voo doméstico",144,143,287,13768,15151,28919,0,0,0,0
"17198",2020-02-01,"sbrb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17199",2020-02-01,"sbrb","transporte não regular","voo doméstico",124,125,249,538,273,811,0,0,0,0
"17200",2020-02-01,"sbrb","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17201",2020-02-01,"sbrj","transporte regular","voo doméstico",3957,3985,7942,436292,427913,864205,0,0,0,0
"17202",2020-02-01,"sbrj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17203",2020-02-01,"sbrj","transporte não regular","voo doméstico",503,448,951,1584,628,2212,0,0,0,0
"17204",2020-02-01,"sbrj","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"17205",2020-02-01,"sbsj","transporte regular","voo doméstico",27,26,53,1343,1460,2803,0,0,0,0
"17206",2020-02-01,"sbsj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17207",2020-02-01,"sbsj","transporte não regular","voo doméstico",335,337,672,942,1009,1951,0,0,0,0
"17208",2020-02-01,"sbsj","transporte não regular","voo internacional",0,3,3,8,0,8,0,0,0,0
"17209",2020-02-01,"sbsl","transporte regular","voo doméstico",460,459,919,64747,61896,126643,0,0,0,0
"17210",2020-02-01,"sbsl","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17211",2020-02-01,"sbsl","transporte não regular","voo doméstico",153,152,305,396,289,685,0,0,0,0
"17212",2020-02-01,"sbsl","transporte não regular","voo internacional",2,1,3,0,0,0,0,0,0,0
"17213",2020-02-01,"sbsn","transporte regular","voo doméstico",177,179,356,20536,19762,40298,0,0,0,0
"17214",2020-02-01,"sbsn","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17215",2020-02-01,"sbsn","transporte não regular","voo doméstico",238,240,478,287,220,507,0,0,0,0
"17216",2020-02-01,"sbsn","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17217",2020-02-01,"sbsp","transporte regular","voo doméstico",6672,6788,13460,795201,769014,1564215,0,0,0,0
"17218",2020-02-01,"sbsp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17219",2020-02-01,"sbsp","transporte não regular","voo doméstico",1934,1804,3738,29057,31291,60348,0,0,0,0
"17220",2020-02-01,"sbsp","transporte não regular","voo internacional",4,3,7,0,0,0,0,0,0,0
"17221",2020-02-01,"sbte","transporte regular","voo doméstico",326,326,652,47460,41776,89236,0,0,0,0
"17222",2020-02-01,"sbte","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17223",2020-02-01,"sbte","transporte não regular","voo doméstico",126,131,257,668,660,1328,0,0,0,0
"17224",2020-02-01,"sbte","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17225",2020-02-01,"sbtf","transporte regular","voo doméstico",34,34,68,1144,1457,2601,0,0,0,0
"17226",2020-02-01,"sbtf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17227",2020-02-01,"sbtf","transporte não regular","voo doméstico",84,85,169,136,114,250,645,0,645,1620
"17228",2020-02-01,"sbtf","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17229",2020-02-01,"sbtt","transporte regular","voo doméstico",24,24,48,2335,2673,5008,0,0,0,0
"17230",2020-02-01,"sbtt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17231",2020-02-01,"sbtt","transporte não regular","voo doméstico",71,71,142,343,338,681,0,0,0,0
"17232",2020-02-01,"sbtt","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17233",2020-02-01,"sbuf","transporte regular","voo doméstico",12,12,24,501,423,924,0,0,0,0
"17234",2020-02-01,"sbuf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17235",2020-02-01,"sbuf","transporte não regular","voo doméstico",14,15,29,16,227,243,0,0,0,0
"17236",2020-02-01,"sbuf","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17237",2020-02-01,"sbug","transporte regular","voo doméstico",16,16,32,818,803,1621,0,0,0,0
"17238",2020-02-01,"sbug","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17239",2020-02-01,"sbug","transporte não regular","voo doméstico",6,6,12,14,10,24,0,0,0,0
"17240",2020-02-01,"sbug","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17241",2020-02-01,"sbul","transporte regular","voo doméstico",422,420,842,37792,38688,76480,0,0,0,0
"17242",2020-02-01,"sbul","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17243",2020-02-01,"sbul","transporte não regular","voo doméstico",408,408,816,1058,866,1924,0,0,0,0
"17244",2020-02-01,"sbul","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17245",2020-02-01,"sbur","transporte regular","voo doméstico",73,74,147,2290,2496,4786,0,0,0,0
"17246",2020-02-01,"sbur","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17247",2020-02-01,"sbur","transporte não regular","voo doméstico",125,122,247,462,494,956,0,0,0,0
"17248",2020-02-01,"sbur","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17249",2020-01-01,"sbbe","transporte regular","voo doméstico",1200,1203,2403,161240,159614,320854,0,0,0,0
"17250",2020-01-01,"sbbe","transporte regular","voo internacional",63,64,127,7351,7005,14356,0,19,19,0
"17251",2020-01-01,"sbbe","transporte não regular","voo doméstico",385,387,772,727,984,1711,0,0,0,0
"17252",2020-01-01,"sbbe","transporte não regular","voo internacional",7,6,13,2,12,14,0,0,0,0
"17253",2020-01-01,"sbbg","transporte regular","voo doméstico",26,27,53,133,117,250,0,0,0,0
"17254",2020-01-01,"sbbg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17255",2020-01-01,"sbbg","transporte não regular","voo doméstico",18,20,38,68,81,149,0,0,0,0
"17256",2020-01-01,"sbbg","transporte não regular","voo internacional",8,5,13,12,15,27,0,0,0,0
"17257",2020-01-01,"sbbh","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17258",2020-01-01,"sbbh","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17259",2020-01-01,"sbbh","transporte não regular","voo doméstico",1144,1118,2262,5934,6068,12002,0,0,0,0
"17260",2020-01-01,"sbbh","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17261",2020-01-01,"sbbi","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"17262",2020-01-01,"sbbi","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17263",2020-01-01,"sbbi","transporte não regular","voo doméstico",996,1002,1998,871,827,1698,0,0,0,0
"17264",2020-01-01,"sbbi","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17265",2020-01-01,"sbbv","transporte regular","voo doméstico",100,101,201,16336,15573,31909,0,0,0,0
"17266",2020-01-01,"sbbv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"17267",2020-01-01,"sbbv","transporte não regular","voo doméstico",257,257,514,494,427,921,0,0,0,0
